date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-03-15,KY,16.0,139.0,,,,,,,,,2020-03-15T20:00:00Z,,,155,155,155,21,0.0,0.0,0.0,2.0,2.0
2020-03-15,LA,91.0,156.0,,,,,,,,,2020-03-15T20:00:00Z,2.0,,247,247,247,22,2.0,0.0,47.0,22.0,69.0
2020-03-15,MA,138.0,352.0,,,,,,,,,2020-03-15T20:00:00Z,,,490,490,490,25,0.0,0.0,0.0,0.0,0.0
2020-03-15,MD,31.0,94.0,,,,,,,,,2020-03-15T20:00:00Z,,,125,125,125,24,0.0,0.0,0.0,5.0,5.0
2020-03-15,ME,3.0,91.0,17.0,,,,,,,,2020-03-15T20:00:00Z,,,111,94,94,23,0.0,0.0,0.0,0.0,0.0
2020-03-15,MI,33.0,205.0,26.0,,,,,,,,2020-03-15T20:00:00Z,,,264,238,238,26,0.0,0.0,0.0,8.0,8.0
2020-03-15,MN,35.0,1387.0,,,,,,,,,2020-03-15T20:00:00Z,,,1422,1422,1422,27,0.0,0.0,540.0,14.0,554.0
2020-03-15,MO,5.0,122.0,,,,,,,,,2020-03-15T20:00:00Z,0.0,,127,127,127,29,0.0,0.0,32.0,1.0,33.0
2020-03-15,MS,10.0,84.0,,,,,,,,,2020-03-15T20:00:00Z,,,94,94,94,28,0.0,0.0,0.0,4.0,4.0
2020-03-15,MT,7.0,103.0,57.0,,,,,,,,2020-03-15T20:00:00Z,,,167,110,110,30,0.0,0.0,0.0,2.0,2.0
2020-03-15,NC,32.0,227.0,151.0,,,,,,,,2020-03-15T20:00:00Z,,,410,259,259,37,0.0,0.0,90.0,9.0,99.0
2020-03-15,ND,1.0,95.0,4.0,,,,,,,,2020-03-15T20:00:00Z,0.0,,100,96,96,38,0.0,0.0,41.0,0.0,41.0
2020-03-15,NE,17.0,80.0,33.0,,,,,,,,2020-03-15T20:00:00Z,,,130,97,97,31,0.0,0.0,0.0,3.0,3.0
2020-03-15,NH,13.0,271.0,95.0,,,,,,,,2020-03-15T20:00:00Z,,,379,284,284,33,0.0,0.0,59.0,6.0,65.0
2020-03-15,NJ,98.0,120.0,34.0,,,,,,,,2020-03-15T20:00:00Z,2.0,,252,218,218,34,1.0,0.0,23.0,48.0,71.0
2020-03-15,NM,13.0,482.0,,,,,,,,,2020-03-15T20:00:00Z,,,495,495,495,35,0.0,0.0,245.0,3.0,248.0
2020-03-15,NV,21.0,168.0,164.0,,,,,,,,2020-03-15T20:00:00Z,,,353,189,189,32,0.0,0.0,0.0,1.0,1.0
2020-03-15,NY,729.0,4543.0,,,,,,,,,2020-03-15T20:00:00Z,3.0,,5272,5272,5272,36,3.0,0.0,1764.0,205.0,1969.0
2020-03-15,OH,36.0,139.0,350.0,,,,,,,,2020-03-15T20:00:00Z,,,525,175,175,39,0.0,0.0,89.0,23.0,112.0
2020-03-15,OK,9.0,118.0,12.0,,,,,,,,2020-03-15T20:00:00Z,,,139,127,127,40,0.0,0.0,82.0,5.0,87.0
2020-03-15,OR,36.0,420.0,225.0,,,,,,,,2020-03-15T20:00:00Z,,,681,456,456,41,0.0,0.0,83.0,6.0,89.0
2020-03-15,PA,63.0,205.0,183.0,,,,,,,,2020-03-15T20:00:00Z,,,451,268,268,42,0.0,0.0,0.0,16.0,16.0
2020-03-15,RI,20.0,198.0,57.0,,,,,,,,2020-03-15T20:00:00Z,,,275,218,218,44,0.0,0.0,0.0,0.0,0.0
2020-03-15,SC,19.0,154.0,,,,,,,,,2020-03-15T20:00:00Z,,,173,173,173,45,0.0,0.0,44.0,6.0,50.0
2020-03-15,SD,9.0,327.0,6.0,,,,,,,,2020-03-15T20:00:00Z,,,342,336,336,46,0.0,0.0,145.0,0.0,145.0
2020-03-15,TN,39.0,157.0,,,,,,,,,2020-03-15T20:00:00Z,,,196,196,196,47,0.0,0.0,27.0,7.0,34.0
2020-03-15,TX,56.0,,,,,,,,,,2020-03-15T20:00:00Z,,,56,56,56,48,0.0,0.0,0.0,5.0,5.0
2020-03-15,UT,28.0,131.0,,,,,,,,,2020-03-15T20:00:00Z,0.0,,159,159,159,49,0.0,0.0,0.0,22.0,22.0
2020-03-15,VA,45.0,363.0,,,,,,,,,2020-03-15T20:00:00Z,1.0,,408,408,408,51,1.0,0.0,246.0,15.0,261.0
2020-03-15,VT,4.0,348.0,,,,,,,,,2020-03-15T20:00:00Z,,,352,352,352,50,0.0,0.0,121.0,0.0,121.0
2020-03-15,WA,642.0,7122.0,,,,,,,,,2020-03-15T20:00:00Z,40.0,,7764,7764,7764,53,3.0,0.0,1121.0,74.0,1195.0
2020-03-15,WI,33.0,313.0,,,,,,,,,2020-03-15T20:00:00Z,,,346,346,346,55,0.0,0.0,144.0,14.0,158.0
2020-03-15,WV,0.0,38.0,1.0,,,,,,,,2020-03-15T20:00:00Z,0.0,,39,38,38,54,0.0,0.0,12.0,0.0,12.0
2020-03-15,WY,3.0,,,,,,,,,,2020-03-15T20:00:00Z,,,3,3,3,56,0.0,0.0,0.0,1.0,1.0
2020-03-14,AK,1.0,143.0,,,,,,,,,2020-03-14T20:00:00Z,,,144,144,144,02,0.0,0.0,84.0,0.0,84.0
2020-03-14,AL,6.0,22.0,46.0,,,,,,,,2020-03-14T20:00:00Z,,,74,28,28,01,0.0,0.0,11.0,5.0,16.0
2020-03-14,AR,12.0,65.0,26.0,,,,,,,,2020-03-14T20:00:00Z,,,103,77,77,05,0.0,0.0,35.0,3.0,38.0
2020-03-14,AZ,12.0,121.0,50.0,,,,,,,,2020-03-14T20:00:00Z,0.0,,183,133,133,04,0.0,0.0,27.0,3.0,30.0
2020-03-14,CA,252.0,916.0,,,,,,,,,2020-03-14T20:00:00Z,5.0,,1168,1168,1168,06,1.0,0.0,0.0,50.0,50.0
2020-03-14,CO,101.0,610.0,,,,,,,,,2020-03-14T20:00:00Z,1.0,,711,711,711,08,1.0,0.0,86.0,29.0,115.0
2020-03-14,CT,11.0,125.0,,,,,,,,,2020-03-14T20:00:00Z,,,136,136,136,09,0.0,0.0,26.0,5.0,31.0
2020-03-14,DC,10.0,49.0,10.0,,,,,,,,2020-03-14T20:00:00Z,,,69,59,59,11,0.0,0.0,29.0,0.0,29.0
2020-03-14,DE,6.0,36.0,32.0,,,,,,,,2020-03-14T20:00:00Z,,,74,42,42,10,0.0,0.0,6.0,2.0,8.0
2020-03-14,FL,77.0,478.0,221.0,,,,,,,,2020-03-14T20:00:00Z,3.0,,776,555,555,12,1.0,0.0,0.0,27.0,27.0
2020-03-14,GA,66.0,,,,,,,,,,2020-03-14T20:00:00Z,1.0,,66,66,66,13,0.0,0.0,0.0,24.0,24.0
2020-03-14,HI,2.0,,,,,,,,,,2020-03-14T20:00:00Z,,,2,2,2,15,0.0,0.0,0.0,0.0,0.0
2020-03-14,IA,17.0,83.0,,,,,,,,,2020-03-14T20:00:00Z,,,100,100,100,19,0.0,0.0,0.0,1.0,1.0
2020-03-14,ID,2.0,174.0,,,,,,,,,2020-03-14T20:00:00Z,,,176,176,176,16,0.0,0.0,43.0,2.0,45.0
2020-03-14,IL,46.0,316.0,82.0,,,,,,,,2020-03-14T20:00:00Z,,,444,362,362,17,0.0,0.0,22.0,14.0,36.0
2020-03-14,IN,15.0,74.0,,,,,,,,,2020-03-14T20:00:00Z,0.0,,89,89,89,18,0.0,0.0,13.0,3.0,16.0
2020-03-14,KS,6.0,93.0,,,,,,,,,2020-03-14T20:00:00Z,1.0,,99,99,99,20,1.0,0.0,0.0,0.0,0.0
2020-03-14,KY,14.0,139.0,,,,,,,,,2020-03-14T20:00:00Z,,,153,153,153,21,0.0,0.0,32.0,3.0,35.0
2020-03-14,LA,69.0,109.0,,,,,,,,,2020-03-14T20:00:00Z,,,178,178,178,22,0.0,0.0,72.0,33.0,105.0
2020-03-14,MA,138.0,352.0,,,,,,,,,2020-03-14T20:00:00Z,,,490,490,490,25,0.0,0.0,260.0,15.0,275.0
2020-03-14,MD,26.0,94.0,,,,,,,,,2020-03-14T20:00:00Z,,,120,120,120,24,0.0,0.0,0.0,9.0,9.0
2020-03-14,ME,3.0,91.0,17.0,,,,,,,,2020-03-14T20:00:00Z,,,111,94,94,23,0.0,0.0,0.0,0.0,0.0
2020-03-14,MI,25.0,205.0,26.0,,,,,,,,2020-03-14T20:00:00Z,,,256,230,230,26,0.0,0.0,72.0,9.0,81.0
2020-03-14,MN,21.0,847.0,,,,,,,,,2020-03-14T20:00:00Z,,,868,868,868,27,0.0,0.0,306.0,7.0,313.0
2020-03-14,MO,4.0,90.0,,,,,,,,,2020-03-14T20:00:00Z,0.0,,94,94,94,29,0.0,0.0,19.0,2.0,21.0
2020-03-14,MS,6.0,84.0,,,,,,,,,2020-03-14T20:00:00Z,,,90,90,90,28,0.0,0.0,43.0,2.0,45.0
2020-03-14,MT,5.0,103.0,,,,,,,,,2020-03-14T20:00:00Z,,,108,108,108,30,0.0,0.0,48.0,4.0,52.0
2020-03-14,NC,23.0,137.0,,,,,,,,,2020-03-14T20:00:00Z,,,160,160,160,37,0.0,0.0,51.0,8.0,59.0
2020-03-14,ND,1.0,54.0,14.0,,,,,,,,2020-03-14T20:00:00Z,0.0,,69,55,55,38,0.0,0.0,15.0,0.0,15.0
2020-03-14,NE,14.0,80.0,33.0,,,,,,,,2020-03-14T20:00:00Z,,,127,94,94,31,0.0,0.0,0.0,1.0,1.0
2020-03-14,NH,7.0,212.0,31.0,,,,,,,,2020-03-14T20:00:00Z,,,250,219,219,33,0.0,0.0,118.0,1.0,119.0
2020-03-14,NJ,50.0,97.0,80.0,,,,,,,,2020-03-14T20:00:00Z,1.0,,227,147,147,34,0.0,0.0,0.0,0.0,0.0
2020-03-14,NM,10.0,237.0,,,,,,,,,2020-03-14T20:00:00Z,,,247,247,247,35,0.0,0.0,47.0,0.0,47.0
2020-03-14,NV,20.0,168.0,,,,,,,,,2020-03-14T20:00:00Z,,,188,188,188,32,0.0,0.0,0.0,9.0,9.0
2020-03-14,NY,524.0,2779.0,,,,,,,,,2020-03-14T20:00:00Z,,,3303,3303,3303,36,0.0,0.0,0.0,103.0,103.0
2020-03-14,OH,13.0,50.0,159.0,,,,,,,,2020-03-14T20:00:00Z,,,222,63,63,39,0.0,0.0,0.0,0.0,0.0
2020-03-14,OK,4.0,36.0,37.0,,,,,,,,2020-03-14T20:00:00Z,,,77,40,40,40,0.0,0.0,0.0,1.0,1.0
2020-03-14,OR,30.0,337.0,157.0,,,,,,,,2020-03-14T20:00:00Z,,,524,367,367,41,0.0,0.0,0.0,0.0,0.0
2020-03-14,PA,47.0,205.0,150.0,,,,,,,,2020-03-14T20:00:00Z,,,402,252,252,42,0.0,0.0,65.0,14.0,79.0
2020-03-14,RI,20.0,198.0,57.0,,,,,,,,2020-03-14T20:00:00Z,,,275,218,218,44,0.0,0.0,56.0,6.0,62.0
2020-03-14,SC,13.0,110.0,,,,,,,,,2020-03-14T20:00:00Z,,,123,123,123,45,0.0,0.0,35.0,1.0,36.0
2020-03-14,SD,9.0,182.0,3.0,,,,,,,,2020-03-14T20:00:00Z,,,194,191,191,46,0.0,0.0,109.0,0.0,109.0
2020-03-14,TN,32.0,130.0,,,,,,,,,2020-03-14T20:00:00Z,,,162,162,162,47,0.0,0.0,14.0,6.0,20.0
2020-03-14,TX,51.0,,,,,,,,,,2020-03-14T20:00:00Z,,,51,51,51,48,0.0,0.0,0.0,12.0,12.0
2020-03-14,UT,6.0,131.0,,,,,,,,,2020-03-14T20:00:00Z,,,137,137,137,49,0.0,0.0,0.0,0.0,0.0
2020-03-14,VA,30.0,117.0,,,,,,,,,2020-03-14T20:00:00Z,,,147,147,147,51,0.0,0.0,0.0,0.0,0.0
2020-03-14,VT,4.0,227.0,,,,,,,,,2020-03-14T20:00:00Z,,,231,231,231,50,0.0,0.0,85.0,2.0,87.0
2020-03-14,WA,568.0,6001.0,,,,,,,,,2020-03-14T20:00:00Z,37.0,,6569,6569,6569,53,6.0,0.0,1651.0,111.0,1762.0
2020-03-14,WI,19.0,169.0,,,,,,,,,2020-03-14T20:00:00Z,,,188,188,188,55,0.0,0.0,0.0,0.0,0.0
2020-03-14,WV,0.0,26.0,5.0,,,,,,,,2020-03-14T20:00:00Z,,,31,26,26,54,0.0,0.0,9.0,0.0,9.0
2020-03-14,WY,2.0,,,,,,,,,,2020-03-14T20:00:00Z,,,2,2,2,56,0.0,0.0,0.0,1.0,1.0
2020-03-13,AK,1.0,59.0,,,,,,,,,2020-03-13T20:00:00Z,,,60,60,60,02,0.0,0.0,13.0,1.0,14.0
2020-03-13,AL,1.0,11.0,,,,,,,,,2020-03-13T20:00:00Z,,,12,12,12,01,0.0,0.0,1.0,1.0,2.0
2020-03-13,AR,9.0,30.0,22.0,,,,,,,,2020-03-13T20:00:00Z,,,61,39,39,05,0.0,0.0,6.0,3.0,9.0
2020-03-13,AZ,9.0,94.0,40.0,,,,,,,,2020-03-13T20:00:00Z,0.0,,143,103,103,04,0.0,0.0,12.0,0.0,12.0
2020-03-13,CA,202.0,916.0,,,,,,,,,2020-03-13T20:00:00Z,4.0,,1118,1118,1118,06,0.0,0.0,0.0,0.0,0.0
2020-03-13,CO,72.0,524.0,,,,,,,,,2020-03-13T20:00:00Z,,,596,596,596,08,0.0,0.0,226.0,27.0,253.0
2020-03-13,CT,6.0,99.0,,,,,,,,,2020-03-13T20:00:00Z,,,105,105,105,09,0.0,0.0,10.0,0.0,10.0
2020-03-13,DC,10.0,20.0,,,,,,,,,2020-03-13T20:00:00Z,,,30,30,30,11,0.0,0.0,0.0,0.0,0.0
2020-03-13,DE,4.0,30.0,10.0,,,,,,,,2020-03-13T20:00:00Z,,,44,34,34,10,0.0,0.0,7.0,0.0,7.0
2020-03-13,FL,50.0,478.0,221.0,,,,,,,,2020-03-13T20:00:00Z,2.0,,749,528,528,12,0.0,0.0,177.0,18.0,195.0
2020-03-13,GA,42.0,,,,,,,,,,2020-03-13T20:00:00Z,1.0,,42,42,42,13,1.0,0.0,0.0,11.0,11.0
2020-03-13,HI,2.0,,,,,,,,,,2020-03-13T20:00:00Z,,,2,2,2,15,0.0,0.0,0.0,0.0,0.0
2020-03-13,IA,16.0,83.0,29.0,,,,,,,,2020-03-13T20:00:00Z,,,128,99,99,19,0.0,0.0,16.0,2.0,18.0
2020-03-13,ID,0.0,131.0,,,,,,,,,2020-03-13T20:00:00Z,,,131,131,131,16,0.0,0.0,38.0,0.0,38.0
2020-03-13,IL,32.0,294.0,92.0,,,,,,,,2020-03-13T20:00:00Z,,,418,326,326,17,0.0,0.0,28.0,7.0,35.0
2020-03-13,IN,12.0,61.0,,,,,,,,,2020-03-13T20:00:00Z,,,73,73,73,18,0.0,0.0,9.0,0.0,9.0
2020-03-13,KS,6.0,93.0,,,,,,,,,2020-03-13T20:00:00Z,,,99,99,99,20,0.0,0.0,52.0,2.0,54.0
2020-03-13,KY,11.0,107.0,,,,,,,,,2020-03-13T20:00:00Z,,,118,118,118,21,0.0,0.0,51.0,3.0,54.0
2020-03-13,LA,36.0,37.0,,,,,,,,,2020-03-13T20:00:00Z,,,73,73,73,22,0.0,0.0,0.0,22.0,22.0
2020-03-13,MA,123.0,92.0,,,,,,,,,2020-03-13T20:00:00Z,,,215,215,215,25,0.0,0.0,92.0,28.0,120.0
2020-03-13,MD,17.0,94.0,,,,,,,,,2020-03-13T20:00:00Z,,,111,111,111,24,0.0,0.0,0.0,5.0,5.0
2020-03-13,ME,3.0,91.0,17.0,,,,,,,,2020-03-13T20:00:00Z,,,111,94,94,23,0.0,0.0,26.0,2.0,28.0
2020-03-13,MI,16.0,133.0,26.0,,,,,,,,2020-03-13T20:00:00Z,,,175,149,149,26,0.0,0.0,42.0,14.0,56.0
2020-03-13,MN,14.0,541.0,,,,,,,,,2020-03-13T20:00:00Z,,,555,555,555,27,0.0,0.0,234.0,5.0,239.0
2020-03-13,MO,2.0,71.0,,,,,,,,,2020-03-13T20:00:00Z,,,73,73,73,29,0.0,0.0,7.0,1.0,8.0
2020-03-13,MS,4.0,41.0,,,,,,,,,2020-03-13T20:00:00Z,,,45,45,45,28,0.0,0.0,0.0,3.0,3.0
2020-03-13,MT,1.0,55.0,,,,,,,,,2020-03-13T20:00:00Z,,,56,56,56,30,0.0,0.0,21.0,0.0,21.0
2020-03-13,NC,15.0,86.0,,,,,,,,,2020-03-13T20:00:00Z,,,101,101,101,37,0.0,0.0,26.0,3.0,29.0
2020-03-13,ND,1.0,39.0,12.0,,,,,,,,2020-03-13T20:00:00Z,0.0,,52,40,40,38,0.0,0.0,27.0,0.0,27.0
2020-03-13,NE,13.0,80.0,33.0,,,,,,,,2020-03-13T20:00:00Z,,,126,93,93,31,0.0,0.0,0.0,3.0,3.0
2020-03-13,NH,6.0,94.0,21.0,,,,,,,,2020-03-13T20:00:00Z,,,121,100,100,33,0.0,0.0,0.0,0.0,0.0
2020-03-13,NJ,50.0,97.0,80.0,,,,,,,,2020-03-13T20:00:00Z,1.0,,227,147,147,34,0.0,0.0,23.0,20.0,43.0
2020-03-13,NM,10.0,190.0,,,,,,,,,2020-03-13T20:00:00Z,,,200,200,200,35,0.0,0.0,35.0,5.0,40.0
2020-03-13,NV,11.0,168.0,,,,,,,,,2020-03-13T20:00:00Z,,,179,179,179,32,0.0,0.0,0.0,4.0,4.0
2020-03-13,NY,421.0,2779.0,,,,,,,,,2020-03-13T20:00:00Z,,,3200,3200,3200,36,0.0,0.0,2687.0,205.0,2892.0
2020-03-13,OH,13.0,50.0,159.0,,,,,,,,2020-03-13T20:00:00Z,,,222,63,63,39,0.0,0.0,20.0,8.0,28.0
2020-03-13,OK,3.0,36.0,37.0,,,,,,,,2020-03-13T20:00:00Z,,,76,39,39,40,0.0,0.0,0.0,0.0,0.0
2020-03-13,OR,30.0,337.0,157.0,,,,,,,,2020-03-13T20:00:00Z,,,524,367,367,41,0.0,0.0,51.0,11.0,62.0
2020-03-13,PA,33.0,140.0,130.0,,,,,,,,2020-03-13T20:00:00Z,,,303,173,173,42,0.0,0.0,24.0,11.0,35.0
2020-03-13,RI,14.0,142.0,29.0,,,,,,,,2020-03-13T20:00:00Z,,,185,156,156,44,0.0,0.0,48.0,9.0,57.0
2020-03-13,SC,12.0,75.0,,,,,,,,,2020-03-13T20:00:00Z,,,87,87,87,45,0.0,0.0,27.0,2.0,29.0
2020-03-13,SD,9.0,73.0,11.0,,,,,,,,2020-03-13T20:00:00Z,,,93,82,82,46,0.0,0.0,46.0,1.0,47.0
2020-03-13,TN,26.0,116.0,,,,,,,,,2020-03-13T20:00:00Z,,,142,142,142,47,0.0,0.0,37.0,8.0,45.0
2020-03-13,TX,39.0,,,,,,,,,,2020-03-13T20:00:00Z,,,39,39,39,48,0.0,0.0,0.0,16.0,16.0
2020-03-13,UT,6.0,131.0,,,,,,,,,2020-03-13T20:00:00Z,,,137,137,137,49,0.0,0.0,0.0,2.0,2.0
2020-03-13,VA,30.0,117.0,,,,,,,,,2020-03-13T20:00:00Z,,,147,147,147,51,0.0,0.0,0.0,13.0,13.0
2020-03-13,VT,2.0,142.0,,,,,,,,,2020-03-13T20:00:00Z,,,144,144,144,50,0.0,0.0,45.0,0.0,45.0
2020-03-13,WA,457.0,4350.0,,,,,,,,,2020-03-13T20:00:00Z,31.0,,4807,4807,4807,53,2.0,0.0,1313.0,120.0,1433.0
2020-03-13,WI,19.0,169.0,,,,,,,,,2020-03-13T20:00:00Z,,,188,188,188,55,0.0,0.0,85.0,11.0,96.0
2020-03-13,WV,0.0,17.0,4.0,,,,,,,,2020-03-13T20:00:00Z,,,21,17,17,54,0.0,0.0,10.0,0.0,10.0
2020-03-13,WY,1.0,,,,,,,,,,2020-03-13T20:00:00Z,,,1,1,1,56,0.0,0.0,0.0,0.0,0.0
2020-03-12,AK,0.0,46.0,14.0,,,,,,,,2020-03-12T20:00:00Z,,,60,46,46,02,0.0,0.0,0.0,0.0,0.0
2020-03-12,AL,0.0,10.0,,,,,,,,,2020-03-12T20:00:00Z,,,10,10,10,01,0.0,0.0,0.0,0.0,0.0
2020-03-12,AR,6.0,24.0,20.0,,,,,,,,2020-03-12T20:00:00Z,,,50,30,30,05,0.0,0.0,12.0,6.0,18.0
2020-03-12,AZ,9.0,82.0,24.0,,,,,,,,2020-03-12T20:00:00Z,,,115,91,91,04,0.0,0.0,23.0,0.0,23.0
2020-03-12,CA,202.0,916.0,,,,,,,,,2020-03-12T20:00:00Z,4.0,,1118,1118,1118,06,4.0,0.0,0.0,45.0,45.0
2020-03-12,CO,45.0,298.0,,,,,,,,,2020-03-12T20:00:00Z,,,343,343,343,08,0.0,0.0,47.0,17.0,64.0
2020-03-12,CT,6.0,89.0,,,,,,,,,2020-03-12T20:00:00Z,,,95,95,95,09,0.0,0.0,18.0,3.0,21.0
2020-03-12,DC,10.0,20.0,,,,,,,,,2020-03-12T20:00:00Z,,,30,30,30,11,0.0,0.0,0.0,5.0,5.0
2020-03-12,DE,4.0,23.0,14.0,,,,,,,,2020-03-12T20:00:00Z,,,41,27,27,10,0.0,0.0,6.0,3.0,9.0
2020-03-12,FL,32.0,301.0,147.0,,,,,,,,2020-03-12T20:00:00Z,2.0,,480,333,333,12,0.0,0.0,0.0,4.0,4.0
2020-03-12,GA,31.0,,,,,,,,,,2020-03-12T20:00:00Z,,,31,31,31,13,0.0,0.0,0.0,9.0,9.0
2020-03-12,HI,2.0,,,,,,,,,,2020-03-12T20:00:00Z,,,2,2,2,15,0.0,0.0,0.0,0.0,0.0
2020-03-12,IA,14.0,67.0,24.0,,,,,,,,2020-03-12T20:00:00Z,,,105,81,81,19,0.0,0.0,21.0,1.0,22.0
2020-03-12,ID,0.0,93.0,,,,,,,,,2020-03-12T20:00:00Z,,,93,93,93,16,0.0,0.0,26.0,0.0,26.0
2020-03-12,IL,25.0,266.0,76.0,,,,,,,,2020-03-12T20:00:00Z,,,367,291,291,17,0.0,0.0,22.0,6.0,28.0
2020-03-12,IN,12.0,52.0,,,,,,,,,2020-03-12T20:00:00Z,,,64,64,64,18,0.0,0.0,19.0,2.0,21.0
2020-03-12,KS,4.0,41.0,,,,,,,,,2020-03-12T20:00:00Z,,,45,45,45,20,0.0,0.0,0.0,3.0,3.0
2020-03-12,KY,8.0,56.0,,,,,,,,,2020-03-12T20:00:00Z,,,64,64,64,21,0.0,0.0,10.0,0.0,10.0
2020-03-12,LA,14.0,37.0,,,,,,,,,2020-03-12T20:00:00Z,,,51,51,51,22,0.0,0.0,0.0,8.0,8.0
2020-03-12,MA,95.0,,,,,,,,,,2020-03-12T20:00:00Z,,,95,95,95,25,0.0,0.0,0.0,3.0,3.0
2020-03-12,MD,12.0,94.0,,,,,,,,,2020-03-12T20:00:00Z,,,106,106,106,24,0.0,0.0,0.0,3.0,3.0
2020-03-12,ME,1.0,65.0,20.0,,,,,,,,2020-03-12T20:00:00Z,,,86,66,66,23,0.0,0.0,23.0,1.0,24.0
2020-03-12,MI,2.0,91.0,27.0,,,,,,,,2020-03-12T20:00:00Z,,,120,93,93,26,0.0,0.0,34.0,0.0,34.0
2020-03-12,MN,9.0,307.0,,,,,,,,,2020-03-12T20:00:00Z,,,316,316,316,27,0.0,0.0,90.0,4.0,94.0
2020-03-12,MO,1.0,64.0,,,,,,,,,2020-03-12T20:00:00Z,,,65,65,65,29,0.0,0.0,64.0,0.0,64.0
2020-03-12,MS,1.0,41.0,,,,,,,,,2020-03-12T20:00:00Z,,,42,42,42,28,0.0,0.0,21.0,1.0,22.0
2020-03-12,MT,1.0,34.0,,,,,,,,,2020-03-12T20:00:00Z,,,35,35,35,30,0.0,0.0,13.0,1.0,14.0
2020-03-12,NC,12.0,60.0,,,,,,,,,2020-03-12T20:00:00Z,,,72,72,72,37,0.0,0.0,60.0,5.0,65.0
2020-03-12,ND,1.0,12.0,14.0,,,,,,,,2020-03-12T20:00:00Z,,,27,13,13,38,0.0,0.0,5.0,1.0,6.0
2020-03-12,NE,10.0,80.0,33.0,,,,,,,,2020-03-12T20:00:00Z,,,123,90,90,31,0.0,0.0,33.0,5.0,38.0
2020-03-12,NH,6.0,94.0,21.0,,,,,,,,2020-03-12T20:00:00Z,,,121,100,100,33,0.0,0.0,56.0,2.0,58.0
2020-03-12,NJ,30.0,74.0,20.0,,,,,,,,2020-03-12T20:00:00Z,1.0,,124,104,104,34,0.0,0.0,17.0,6.0,23.0
2020-03-12,NM,5.0,155.0,,,,,,,,,2020-03-12T20:00:00Z,,,160,160,160,35,0.0,0.0,68.0,2.0,70.0
2020-03-12,NV,7.0,168.0,,,,,,,,,2020-03-12T20:00:00Z,,,175,175,175,32,0.0,0.0,0.0,2.0,2.0
2020-03-12,NY,216.0,92.0,,,,,,,,,2020-03-12T20:00:00Z,,,308,308,308,36,0.0,0.0,0.0,0.0,0.0
2020-03-12,OH,5.0,30.0,52.0,,,,,,,,2020-03-12T20:00:00Z,,,87,35,35,39,0.0,0.0,9.0,1.0,10.0
2020-03-12,OK,3.0,36.0,4.0,,,,,,,,2020-03-12T20:00:00Z,,,43,39,39,40,0.0,0.0,21.0,1.0,22.0
2020-03-12,OR,19.0,286.0,62.0,,,,,,,,2020-03-12T20:00:00Z,,,367,305,305,41,0.0,0.0,0.0,0.0,0.0
2020-03-12,PA,22.0,116.0,81.0,,,,,,,,2020-03-12T20:00:00Z,,,219,138,138,42,0.0,0.0,28.0,7.0,35.0
2020-03-12,RI,5.0,94.0,8.0,,,,,,,,2020-03-12T20:00:00Z,,,107,99,99,44,0.0,0.0,36.0,0.0,36.0
2020-03-12,SC,10.0,48.0,,,,,,,,,2020-03-12T20:00:00Z,,,58,58,58,45,0.0,0.0,16.0,1.0,17.0
2020-03-12,SD,8.0,27.0,11.0,,,,,,,,2020-03-12T20:00:00Z,,,46,35,35,46,0.0,0.0,14.0,3.0,17.0
2020-03-12,TN,18.0,79.0,,,,,,,,,2020-03-12T20:00:00Z,,,97,97,97,47,0.0,0.0,29.0,11.0,40.0
2020-03-12,TX,23.0,,,,,,,,,,2020-03-12T20:00:00Z,,,23,23,23,48,0.0,0.0,0.0,2.0,2.0
2020-03-12,UT,4.0,131.0,,,,,,,,,2020-03-12T20:00:00Z,,,135,135,135,49,0.0,0.0,131.0,2.0,133.0
2020-03-12,VA,17.0,117.0,,,,,,,,,2020-03-12T20:00:00Z,,,134,134,134,51,0.0,0.0,57.0,8.0,65.0
2020-03-12,VT,2.0,97.0,,,,,,,,,2020-03-12T20:00:00Z,,,99,99,99,50,0.0,0.0,35.0,1.0,36.0
2020-03-12,WA,337.0,3037.0,,,,,,,,,2020-03-12T20:00:00Z,29.0,,3374,3374,3374,53,5.0,0.0,862.0,70.0,932.0
2020-03-12,WI,8.0,84.0,,,,,,,,,2020-03-12T20:00:00Z,,,92,92,92,55,0.0,0.0,41.0,5.0,46.0
2020-03-12,WV,0.0,7.0,1.0,,,,,,,,2020-03-12T20:00:00Z,,,8,7,7,54,0.0,0.0,4.0,0.0,4.0
2020-03-12,WY,1.0,,,,,,,,,,2020-03-12T20:00:00Z,,,1,1,1,56,0.0,0.0,0.0,1.0,1.0
2020-03-11,AK,0.0,46.0,14.0,,,,,,,,2020-03-11T20:00:00Z,,,60,46,46,02,0.0,0.0,23.0,0.0,23.0
2020-03-11,AL,0.0,10.0,,,,,,,,,2020-03-11T20:00:00Z,,,10,10,10,01,0.0,0.0,10.0,0.0,10.0
2020-03-11,AR,0.0,12.0,14.0,,,,,,,,2020-03-11T20:00:00Z,,,26,12,12,05,0.0,0.0,0.0,0.0,0.0
