date,value,state
1999-07-17,7559,MO
1999-07-24,6602,MO
1999-07-31,8630,MO
1999-08-07,5347,MO
1999-08-14,4711,MO
1999-08-21,4842,MO
1999-08-28,4652,MO
1999-09-04,6303,MO
1999-09-11,3688,MO
1999-09-18,4417,MO
1999-09-25,4229,MO
1999-10-02,6325,MO
1999-10-09,5486,MO
1999-10-16,4495,MO
1999-10-23,5048,MO
1999-10-30,4533,MO
1999-11-06,6115,MO
1999-11-13,4919,MO
1999-11-20,6212,MO
1999-11-27,4521,MO
1999-12-04,7507,MO
1999-12-11,6953,MO
1999-12-18,8968,MO
1999-12-25,11459,MO
2000-01-01,10649,MO
2000-01-08,13511,MO
2000-01-15,9234,MO
2000-01-22,6248,MO
2000-01-29,8162,MO
2000-02-05,7776,MO
2000-02-12,4750,MO
2000-02-19,6791,MO
2000-02-26,4849,MO
2000-03-04,5544,MO
2000-03-11,5010,MO
2000-03-18,4886,MO
2000-03-25,4965,MO
2000-04-01,5429,MO
2000-04-08,5982,MO
2000-04-15,4422,MO
2000-04-22,4360,MO
2000-04-29,4712,MO
2000-05-06,4612,MO
2000-05-13,4776,MO
2000-05-20,5380,MO
2000-05-27,5586,MO
2000-06-03,5348,MO
2000-06-10,6701,MO
2000-06-17,5578,MO
2000-06-24,5311,MO
2000-07-01,5901,MO
2000-07-08,8808,MO
2000-07-15,7595,MO
2000-07-22,6902,MO
2000-07-29,5014,MO
2000-08-05,5238,MO
2000-08-12,9209,MO
2000-08-19,4570,MO
2000-08-26,4964,MO
2000-09-02,4925,MO
2000-09-09,6202,MO
2000-09-16,4483,MO
2000-09-23,4683,MO
2000-09-30,4469,MO
2000-10-07,5479,MO
2000-10-14,4613,MO
2000-10-21,4216,MO
2000-10-28,5302,MO
2000-11-04,6269,MO
2000-11-11,7256,MO
2000-11-18,8678,MO
2000-11-25,4665,MO
2000-12-02,9664,MO
2000-12-09,9327,MO
2000-12-16,11976,MO
2000-12-23,21390,MO
2000-12-30,14185,MO
2001-01-06,12796,MO
2001-01-13,11348,MO
2001-01-20,8257,MO
2001-01-27,8367,MO
2001-02-03,9544,MO
2001-02-10,7472,MO
2001-02-17,7087,MO
2001-02-24,7291,MO
2001-03-03,8037,MO
2001-03-10,6822,MO
2001-03-17,5726,MO
2001-03-24,5963,MO
2001-03-31,6217,MO
2001-04-07,6645,MO
2001-04-14,6928,MO
2001-04-21,5764,MO
2001-04-28,5176,MO
2001-05-05,6003,MO
2001-05-12,5482,MO
2001-05-19,5977,MO
2001-05-26,6676,MO
2001-06-02,7666,MO
2001-06-09,9350,MO
2001-06-16,9499,MO
2001-06-23,6680,MO
2001-06-30,6880,MO
2001-07-07,12042,MO
2001-07-14,12658,MO
2001-07-21,7701,MO
2001-07-28,7040,MO
2001-08-04,6684,MO
2001-08-11,6183,MO
2001-08-18,7382,MO
2001-08-25,5620,MO
2001-09-01,6821,MO
2001-09-08,5640,MO
2001-09-15,5593,MO
2001-09-22,6464,MO
2001-09-29,6729,MO
2001-10-06,8056,MO
2001-10-13,13077,MO
2001-10-20,7936,MO
2001-10-27,7055,MO
2001-11-03,7611,MO
2001-11-10,7778,MO
2001-11-17,6817,MO
2001-11-24,5224,MO
2001-12-01,11794,MO
2001-12-08,9582,MO
2001-12-15,8890,MO
2001-12-22,12436,MO
2001-12-29,13684,MO
2002-01-05,14371,MO
2002-01-12,15471,MO
2002-01-19,15979,MO
2002-01-26,7496,MO
2002-02-02,7900,MO
2002-02-09,8563,MO
2002-02-16,6257,MO
2002-02-23,6004,MO
2002-03-02,7521,MO
2002-03-09,7691,MO
2002-03-16,6513,MO
2002-03-23,6243,MO
2002-03-30,8948,MO
2002-04-06,8325,MO
2002-04-13,8877,MO
2002-04-20,6365,MO
2002-04-27,6098,MO
2002-05-04,6796,MO
2002-05-11,6515,MO
2002-05-18,8184,MO
2002-05-25,7807,MO
2002-06-01,7122,MO
2002-06-08,8737,MO
2002-06-15,7162,MO
2002-06-22,6872,MO
2002-06-29,6449,MO
2002-07-06,8197,MO
2002-07-13,17506,MO
2002-07-20,8093,MO
2002-07-27,6702,MO
2002-08-03,7157,MO
2002-08-10,6389,MO
2002-08-17,6172,MO
2002-08-24,6520,MO
2002-08-31,6123,MO
2002-09-07,6243,MO
2002-09-14,6227,MO
2002-09-21,6364,MO
2002-09-28,6359,MO
2002-10-05,6936,MO
2002-10-12,10530,MO
2002-10-19,6260,MO
2002-10-26,6857,MO
2002-11-02,12925,MO
2002-11-09,9621,MO
2002-11-16,6835,MO
2002-11-23,7337,MO
2002-11-30,7559,MO
2002-12-07,11913,MO
2002-12-14,9841,MO
2002-12-21,14096,MO
2002-12-28,13821,MO
2003-01-04,14668,MO
2003-01-11,17630,MO
2003-01-18,11779,MO
2003-01-25,9276,MO
2003-02-01,9377,MO
2003-02-08,9194,MO
2003-02-15,7483,MO
2003-02-22,7274,MO
2003-03-01,10937,MO
2003-03-08,9548,MO
2003-03-15,7051,MO
2003-03-22,7040,MO
2003-03-29,8395,MO
2003-04-05,7105,MO
2003-04-12,8897,MO
2003-04-19,7199,MO
2003-04-26,6671,MO
2003-05-03,7145,MO
2003-05-10,6568,MO
2003-05-17,7571,MO
2003-05-24,8123,MO
2003-05-31,7278,MO
2003-06-07,9263,MO
2003-06-14,8248,MO
2003-06-21,7429,MO
2003-06-28,7434,MO
2003-07-05,11130,MO
2003-07-12,10496,MO
2003-07-19,13364,MO
2003-07-26,9784,MO
2003-08-02,6731,MO
2003-08-09,6647,MO
2003-08-16,6317,MO
2003-08-23,6519,MO
2003-08-30,6446,MO
2003-09-06,5945,MO
2003-09-13,6709,MO
2003-09-20,6489,MO
2003-09-27,6071,MO
2003-10-04,6857,MO
2003-10-11,10885,MO
2003-10-18,8526,MO
2003-10-25,6888,MO
2003-11-01,7099,MO
2003-11-08,8723,MO
2003-11-15,7177,MO
2003-11-22,12057,MO
2003-11-29,6241,MO
2003-12-06,10181,MO
2003-12-13,9764,MO
2003-12-20,12415,MO
2003-12-27,9849,MO
2004-01-03,13696,MO
2004-01-10,18678,MO
2004-01-17,11734,MO
2004-01-24,7808,MO
2004-01-31,11116,MO
2004-02-07,12736,MO
2004-02-14,7597,MO
2004-02-21,6609,MO
2004-02-28,6657,MO
2004-03-06,6608,MO
2004-03-13,6446,MO
2004-03-20,6276,MO
2004-03-27,6434,MO
2004-04-03,6974,MO
2004-04-10,7546,MO
2004-04-17,6242,MO
2004-04-24,6001,MO
2004-05-01,5872,MO
2004-05-08,5263,MO
2004-05-15,6963,MO
2004-05-22,6592,MO
2004-05-29,7186,MO
2004-06-05,7922,MO
2004-06-12,6046,MO
2004-06-19,7584,MO
2004-06-26,6664,MO
2004-07-03,6609,MO
2004-07-10,9461,MO
2004-07-17,13204,MO
2004-07-24,7878,MO
2004-07-31,8128,MO
2004-08-07,6245,MO
2004-08-14,5615,MO
2004-08-21,8817,MO
2004-08-28,6404,MO
2004-09-04,6200,MO
2004-09-11,4749,MO
2004-09-18,5414,MO
2004-09-25,5255,MO
2004-10-02,5636,MO
2004-10-09,6843,MO
2004-10-16,6337,MO
2004-10-23,10622,MO
2004-10-30,6819,MO
2004-11-06,8393,MO
2004-11-13,7036,MO
2004-11-20,7472,MO
2004-11-27,6683,MO
2004-12-04,11648,MO
2004-12-11,8587,MO
2004-12-18,9619,MO
2004-12-25,12043,MO
2005-01-01,12444,MO
2005-01-08,21550,MO
2005-01-15,14081,MO
2005-01-22,8258,MO
2005-01-29,7023,MO
2005-02-05,6650,MO
2005-02-12,5760,MO
2005-02-19,7513,MO
2005-02-26,5122,MO
2005-03-05,5769,MO
2005-03-12,5743,MO
2005-03-19,6662,MO
2005-03-26,6950,MO
2005-04-02,6798,MO
2005-04-09,6425,MO
2005-04-16,5568,MO
2005-04-23,5421,MO
2005-04-30,6969,MO
2005-05-07,5498,MO
2005-05-14,5408,MO
2005-05-21,7439,MO
2005-05-28,9575,MO
2005-06-04,7377,MO
2005-06-11,6781,MO
2005-06-18,6394,MO
2005-06-25,5803,MO
2005-07-02,8113,MO
2005-07-09,10859,MO
2005-07-16,12585,MO
2005-07-23,7334,MO
2005-07-30,5585,MO
2005-08-06,6045,MO
2005-08-13,5352,MO
2005-08-20,5643,MO
2005-08-27,5535,MO
2005-09-03,5463,MO
2005-09-10,5168,MO
2005-09-17,5454,MO
2005-09-24,5028,MO
2005-10-01,5116,MO
2005-10-08,6158,MO
2005-10-15,5174,MO
2005-10-22,5505,MO
2005-10-29,6777,MO
2005-11-05,7314,MO
2005-11-12,5300,MO
2005-11-19,8483,MO
2005-11-26,5620,MO
2005-12-03,8772,MO
2005-12-10,10921,MO
2005-12-17,9931,MO
2005-12-24,11030,MO
2005-12-31,10754,MO
2006-01-07,11908,MO
2006-01-14,11867,MO
2006-01-21,6728,MO
2006-01-28,6659,MO
2006-02-04,9170,MO
2006-02-11,6571,MO
2006-02-18,5675,MO
2006-02-25,5104,MO
2006-03-04,5761,MO
2006-03-11,5523,MO
2006-03-18,6599,MO
2006-03-25,7568,MO
2006-04-01,6244,MO
2006-04-08,6226,MO
2006-04-15,5624,MO
2006-04-22,5089,MO
2006-04-29,5239,MO
2006-05-06,5521,MO
2006-05-13,5703,MO
2006-05-20,6271,MO
2006-05-27,7485,MO
2006-06-03,7074,MO
2006-06-10,6917,MO
2006-06-17,5746,MO
2006-06-24,7158,MO
2006-07-01,5984,MO
2006-07-08,8634,MO
2006-07-15,7431,MO
2006-07-22,5692,MO
2006-07-29,8802,MO
2006-08-05,6168,MO
2006-08-12,5306,MO
2006-08-19,5137,MO
2006-08-26,5146,MO
2006-09-02,5275,MO
2006-09-09,4741,MO
2006-09-16,7482,MO
2006-09-23,8659,MO
2006-09-30,7816,MO
2006-10-07,7123,MO
2006-10-14,5455,MO
2006-10-21,5876,MO
2006-10-28,8890,MO
2006-11-04,6964,MO
2006-11-11,5743,MO
2006-11-18,7918,MO
2006-11-25,6114,MO
2006-12-02,9925,MO
2006-12-09,11370,MO
2006-12-16,9065,MO
2006-12-23,11062,MO
2006-12-30,11135,MO
2007-01-06,11791,MO
2007-01-13,13500,MO
2007-01-20,10286,MO
2007-01-27,10893,MO
2007-02-03,7643,MO
2007-02-10,7837,MO
2007-02-17,6284,MO
2007-02-24,5961,MO
2007-03-03,5683,MO
2007-03-10,5422,MO
2007-03-17,5608,MO
2007-03-24,6441,MO
2007-03-31,8117,MO
2007-04-07,6735,MO
2007-04-14,5755,MO
2007-04-21,5055,MO
2007-04-28,5105,MO
2007-05-05,6204,MO
2007-05-12,5541,MO
2007-05-19,8647,MO
2007-05-26,6575,MO
2007-06-02,7208,MO
2007-06-09,7489,MO
2007-06-16,5818,MO
2007-06-23,5714,MO
2007-06-30,6240,MO
2007-07-07,9601,MO
2007-07-14,9086,MO
2007-07-21,6093,MO
2007-07-28,5570,MO
2007-08-04,5247,MO
2007-08-11,5495,MO
2007-08-18,5566,MO
2007-08-25,5544,MO
2007-09-01,5223,MO
2007-09-08,5112,MO
2007-09-15,5774,MO
2007-09-22,5104,MO
2007-09-29,5970,MO
2007-10-06,8401,MO
2007-10-13,6265,MO
2007-10-20,6110,MO
2007-10-27,6305,MO
2007-11-03,6289,MO
2007-11-10,6194,MO
2007-11-17,6115,MO
2007-11-24,4944,MO
2007-12-01,9074,MO
2007-12-08,7776,MO
2007-12-15,11696,MO
2007-12-22,14861,MO
2007-12-29,9368,MO
2008-01-05,12375,MO
2008-01-12,14170,MO
2008-01-19,8960,MO
2008-01-26,8074,MO
2008-02-02,8166,MO
2008-02-09,7432,MO
2008-02-16,7253,MO
2008-02-23,7293,MO
2008-03-01,7110,MO
2008-03-08,6450,MO
2008-03-15,9685,MO
2008-03-22,7860,MO
2008-03-29,7753,MO
2008-04-05,6723,MO
2008-04-12,7744,MO
2008-04-19,6616,MO
2008-04-26,7440,MO
2008-05-03,5879,MO
2008-05-10,5676,MO
2008-05-17,6868,MO
2008-05-24,7150,MO
2008-05-31,7278,MO
2008-06-07,10328,MO
2008-06-14,7575,MO
2008-06-21,7345,MO
2008-06-28,7546,MO
2008-07-05,7338,MO
2008-07-12,12004,MO
2008-07-19,6939,MO
2008-07-26,6913,MO
2008-08-02,8924,MO
2008-08-09,7289,MO
2008-08-16,7856,MO
2008-08-23,6626,MO
2008-08-30,8514,MO
2008-09-06,6351,MO
2008-09-13,6861,MO
2008-09-20,6387,MO
2008-09-27,6558,MO
2008-10-04,6871,MO
2008-10-11,9082,MO
2008-10-18,7214,MO
2008-10-25,7996,MO
2008-11-01,8606,MO
2008-11-08,9438,MO
2008-11-15,10925,MO
2008-11-22,16745,MO
2008-11-29,8398,MO
2008-12-06,15659,MO
2008-12-13,12604,MO
2008-12-20,19695,MO
2008-12-27,16412,MO
2009-01-03,17058,MO
2009-01-10,21413,MO
2009-01-17,14822,MO
2009-01-24,12607,MO
2009-01-31,11237,MO
2009-02-07,14454,MO
2009-02-14,12141,MO
2009-02-21,15168,MO
2009-02-28,11818,MO
2009-03-07,11410,MO
2009-03-14,10880,MO
2009-03-21,13822,MO
2009-03-28,11629,MO
2009-04-04,16615,MO
2009-04-11,11040,MO
2009-04-18,9606,MO
2009-04-25,9932,MO
2009-05-02,9179,MO
2009-05-09,11606,MO
2009-05-16,10600,MO
2009-05-23,10258,MO
2009-05-30,10157,MO
2009-06-06,12514,MO
2009-06-13,15470,MO
2009-06-20,9717,MO
2009-06-27,10290,MO
2009-07-04,9556,MO
2009-07-11,17849,MO
2009-07-18,11320,MO
2009-07-25,9672,MO
2009-08-01,8805,MO
2009-08-08,8703,MO
2009-08-15,9352,MO
2009-08-22,9184,MO
2009-08-29,9702,MO
2009-09-05,9590,MO
2009-09-12,8103,MO
2009-09-19,8325,MO
2009-09-26,9374,MO
2009-10-03,10815,MO
2009-10-10,12188,MO
2009-10-17,10470,MO
2009-10-24,10531,MO
2009-10-31,11003,MO
2009-11-07,12489,MO
2009-11-14,10152,MO
2009-11-21,12545,MO
2009-11-28,10330,MO
2009-12-05,14119,MO
2009-12-12,12954,MO
2009-12-19,14582,MO
2009-12-26,16924,MO
2010-01-02,16515,MO
2010-01-09,21457,MO
2010-01-16,15708,MO
2010-01-23,8131,MO
2010-01-30,10808,MO
2010-02-06,11244,MO
2010-02-13,8710,MO
2010-02-20,10630,MO
2010-02-27,8969,MO
2010-03-06,9294,MO
2010-03-13,8915,MO
2010-03-20,9707,MO
2010-03-27,8628,MO
2010-04-03,8955,MO
2010-04-10,10135,MO
2010-04-17,8773,MO
2010-04-24,8003,MO
2010-05-01,7971,MO
2010-05-08,6940,MO
2010-05-15,9309,MO
2010-05-22,10498,MO
2010-05-29,9747,MO
2010-06-05,9377,MO
2010-06-12,9369,MO
2010-06-19,8997,MO
2010-06-26,8617,MO
2010-07-03,8633,MO
2010-07-10,11278,MO
2010-07-17,11464,MO
2010-07-24,9803,MO
2010-07-31,8273,MO
2010-08-07,7989,MO
2010-08-14,7866,MO
2010-08-21,8062,MO
2010-08-28,7992,MO
2010-09-04,8091,MO
2010-09-11,7142,MO
2010-09-18,8102,MO
2010-09-25,7627,MO
2010-10-02,7889,MO
2010-10-09,9554,MO
2010-10-16,9072,MO
2010-10-23,8480,MO
2010-10-30,8297,MO
2010-11-06,9383,MO
2010-11-13,8212,MO
2010-11-20,9445,MO
2010-11-27,8779,MO
2010-12-04,11698,MO
2010-12-11,10340,MO
2010-12-18,12744,MO
2010-12-25,14550,MO
2011-01-01,14241,MO
2011-01-08,20500,MO
2011-01-15,14629,MO
2011-01-22,12224,MO
2011-01-29,10091,MO
2011-02-05,8832,MO
2011-02-12,11164,MO
2011-02-19,8964,MO
2011-02-26,6709,MO
2011-03-05,7990,MO
2011-03-12,7916,MO
2011-03-19,8823,MO
2011-03-26,8632,MO
2011-04-02,7734,MO
2011-04-09,9586,MO
2011-04-16,9434,MO
2011-04-23,7816,MO
2011-04-30,8765,MO
2011-05-07,8389,MO
2011-05-14,7245,MO
2011-05-21,8116,MO
2011-05-28,9274,MO
2011-06-04,9469,MO
2011-06-11,8992,MO
2011-06-18,7593,MO
2011-06-25,7273,MO
2011-07-02,7873,MO
2011-07-09,8869,MO
2011-07-16,9690,MO
2011-07-23,7815,MO
2011-07-30,7198,MO
2011-08-06,7853,MO
2011-08-13,7017,MO
2011-08-20,7110,MO
2011-08-27,7148,MO
2011-09-03,8020,MO
2011-09-10,6601,MO
2011-09-17,6902,MO
2011-09-24,6647,MO
2011-10-01,6627,MO
2011-10-08,8449,MO
2011-10-15,7539,MO
2011-10-22,7599,MO
2011-10-29,7483,MO
2011-11-05,8265,MO
2011-11-12,7381,MO
2011-11-19,9458,MO
2011-11-26,7613,MO
2011-12-03,10088,MO
2011-12-10,9191,MO
2011-12-17,9787,MO
2011-12-24,13023,MO
2011-12-31,12866,MO
2012-01-07,15233,MO
2012-01-14,11607,MO
2012-01-21,8384,MO
2012-01-28,8150,MO
2012-02-04,7423,MO
2012-02-11,7025,MO
2012-02-18,7081,MO
2012-02-25,6668,MO
2012-03-03,6503,MO
2012-03-10,6657,MO
2012-03-17,6934,MO
2012-03-24,7421,MO
2012-03-31,6667,MO
2012-04-07,8048,MO
2012-04-14,6863,MO
2012-04-21,6203,MO
2012-04-28,5995,MO
2012-05-05,8564,MO
2012-05-12,6453,MO
2012-05-19,6855,MO
2012-05-26,8753,MO
2012-06-02,7501,MO
2012-06-09,7063,MO
2012-06-16,5724,MO
2012-06-23,5803,MO
2012-06-30,6224,MO
2012-07-07,8304,MO
2012-07-14,8165,MO
2012-07-21,5974,MO
2012-07-28,5649,MO
2012-08-04,6584,MO
2012-08-11,5839,MO
2012-08-18,5923,MO
2012-08-25,6359,MO
2012-09-01,6576,MO
2012-09-08,7062,MO
2012-09-15,6251,MO
2012-09-22,5626,MO
2012-09-29,5656,MO
2012-10-06,6255,MO
2012-10-13,6534,MO
2012-10-20,6427,MO
2012-10-27,6181,MO
2012-11-03,6600,MO
2012-11-10,6906,MO
2012-11-17,6802,MO
2012-11-24,5978,MO
2012-12-01,9031,MO
2012-12-08,7839,MO
2012-12-15,7669,MO
2012-12-22,8980,MO
2012-12-29,12037,MO
2013-01-05,13776,MO
2013-01-12,13377,MO
2013-01-19,7644,MO
2013-01-26,7128,MO
2013-02-02,7043,MO
2013-02-09,7082,MO
2013-02-16,5334,MO
2013-02-23,5171,MO
2013-03-02,7893,MO
2013-03-09,6967,MO
2013-03-16,6064,MO
2013-03-23,6828,MO
2013-03-30,6707,MO
2013-04-06,6866,MO
2013-04-13,6480,MO
2013-04-20,6022,MO
2013-04-27,5913,MO
2013-05-04,5399,MO
2013-05-11,5576,MO
2013-05-18,6361,MO
2013-05-25,9360,MO
2013-06-01,7656,MO
2013-06-08,7444,MO
2013-06-15,5853,MO
2013-06-22,5478,MO
2013-06-29,5896,MO
2013-07-06,7245,MO
2013-07-13,7931,MO
2013-07-20,8566,MO
2013-07-27,5358,MO
2013-08-03,5446,MO
2013-08-10,5724,MO
2013-08-17,7481,MO
2013-08-24,5768,MO
2013-08-31,5408,MO
2013-09-07,5186,MO
2013-09-14,5574,MO
2013-09-21,5111,MO
2013-09-28,5672,MO
2013-10-05,5622,MO
2013-10-12,6165,MO
2013-10-19,5875,MO
2013-10-26,5532,MO
2013-11-02,6013,MO
2013-11-09,7168,MO
2013-11-16,5770,MO
2013-11-23,6093,MO
2013-11-30,5105,MO
2013-12-07,8586,MO
2013-12-14,9126,MO
2013-12-21,9723,MO
2013-12-28,10089,MO
2014-01-04,12735,MO
2014-01-11,15562,MO
2014-01-18,9973,MO
2014-01-25,6561,MO
2014-02-01,7314,MO
2014-02-08,7741,MO
2014-02-15,8786,MO
2014-02-22,5144,MO
2014-03-01,5169,MO
2014-03-08,5709,MO
2014-03-15,6201,MO
2014-03-22,6010,MO
2014-03-29,5121,MO
2014-04-05,5200,MO
2014-04-12,5929,MO
2014-04-19,5141,MO
2014-04-26,4875,MO
2014-05-03,5155,MO
2014-05-10,4736,MO
2014-05-17,6770,MO
2014-05-24,6379,MO
2014-05-31,6345,MO
2014-06-07,7814,MO
2014-06-14,5684,MO
2014-06-21,5247,MO
2014-06-28,5243,MO
2014-07-05,7087,MO
2014-07-12,7245,MO
2014-07-19,5602,MO
2014-07-26,4757,MO
2014-08-02,4665,MO
2014-08-09,4983,MO
2014-08-16,4378,MO
2014-08-23,4590,MO
2014-08-30,4440,MO
2014-09-06,4445,MO
2014-09-13,6255,MO
2014-09-20,4463,MO
2014-09-27,4347,MO
2014-10-04,4721,MO
2014-10-11,5347,MO
2014-10-18,5105,MO
2014-10-25,5167,MO
2014-11-01,4786,MO
2014-11-08,6091,MO
2014-11-15,5921,MO
2014-11-22,7613,MO
2014-11-29,4900,MO
2014-12-06,7644,MO
2014-12-13,6023,MO
2014-12-20,7762,MO
2014-12-27,11658,MO
2015-01-03,9915,MO
2015-01-10,16066,MO
2015-01-17,8984,MO
2015-01-24,5665,MO
2015-01-31,5531,MO
2015-02-07,6882,MO
2015-02-14,7908,MO
2015-02-21,6909,MO
2015-02-28,8203,MO
2015-03-07,5410,MO
2015-03-14,5347,MO
2015-03-21,5440,MO
2015-03-28,4567,MO
2015-04-04,4582,MO
2015-04-11,5741,MO
2015-04-18,4586,MO
2015-04-25,4199,MO
2015-05-02,4264,MO
2015-05-09,3942,MO
2015-05-16,5324,MO
2015-05-23,7037,MO
2015-05-30,6645,MO
2015-06-06,5818,MO
2015-06-13,4534,MO
2015-06-20,4590,MO
2015-06-27,4942,MO
2015-07-04,7603,MO
2015-07-11,6640,MO
2015-07-18,4799,MO
2015-07-25,4169,MO
2015-08-01,4108,MO
2015-08-08,4266,MO
2015-08-15,4622,MO
2015-08-22,4201,MO
2015-08-29,4033,MO
2015-09-05,4187,MO
2015-09-12,3564,MO
2015-09-19,4524,MO
2015-09-26,4000,MO
2015-10-03,3910,MO
2015-10-10,4667,MO
2015-10-17,4226,MO
2015-10-24,4122,MO
2015-10-31,4306,MO
2015-11-07,4544,MO
2015-11-14,4187,MO
2015-11-21,4929,MO
2015-11-28,4214,MO
2015-12-05,6870,MO
2015-12-12,5638,MO
2015-12-19,6498,MO
2015-12-26,8951,MO
2016-01-02,9362,MO
2016-01-09,15254,MO
2016-01-16,7808,MO
2016-01-23,6869,MO
2016-01-30,6131,MO
2016-02-06,4703,MO
2016-02-13,3922,MO
2016-02-20,4934,MO
2016-02-27,3951,MO
2016-03-05,3972,MO
2016-03-12,4180,MO
2016-03-19,4765,MO
2016-03-26,4721,MO
2016-04-02,4016,MO
2016-04-09,4360,MO
2016-04-16,3520,MO
2016-04-23,3841,MO
2016-04-30,5392,MO
2016-05-07,4174,MO
2016-05-14,8327,MO
2016-05-21,5975,MO
2016-05-28,6154,MO
2016-06-04,4952,MO
2016-06-11,4047,MO
2016-06-18,3739,MO
2016-06-25,3826,MO
2016-07-02,4372,MO
2016-07-09,10429,MO
2016-07-16,5997,MO
2016-07-23,4112,MO
2016-07-30,3779,MO
2016-08-06,4488,MO
2016-08-13,4150,MO
2016-08-20,3973,MO
2016-08-27,3679,MO
2016-09-03,3827,MO
2016-09-10,3111,MO
2016-09-17,3420,MO
2016-09-24,3156,MO
2016-10-01,4873,MO
2016-10-08,5611,MO
2016-10-15,3698,MO
2016-10-22,3795,MO
2016-10-29,7949,MO
2016-11-05,3763,MO
2016-11-12,1865,MO
2016-11-19,5043,MO
2016-11-26,3435,MO
2016-12-03,5147,MO
2016-12-10,5256,MO
2016-12-17,6057,MO
2016-12-24,9238,MO
2016-12-31,8546,MO
2017-01-07,9339,MO
2017-01-14,6993,MO
2017-01-21,4947,MO
2017-01-28,5041,MO
2017-02-04,4423,MO
2017-02-11,3819,MO
2017-02-18,4732,MO
2017-02-25,3161,MO
2017-03-04,3281,MO
2017-03-11,3733,MO
2017-03-18,5974,MO
2017-03-25,4114,MO
2017-04-01,3592,MO
2017-04-08,4181,MO
2017-04-15,2986,MO
2017-04-22,3057,MO
2017-04-29,3102,MO
2017-05-06,4052,MO
2017-05-13,3623,MO
2017-05-20,4497,MO
2017-05-27,6811,MO
2017-06-03,4667,MO
2017-06-10,4126,MO
2017-06-17,3694,MO
2017-06-24,3902,MO
2017-07-01,7701,MO
2017-07-08,4928,MO
2017-07-15,4694,MO
2017-07-22,6164,MO
2017-07-29,3236,MO
2017-08-05,4568,MO
2017-08-12,3250,MO
2017-08-19,3067,MO
2017-08-26,3075,MO
2017-09-02,2962,MO
2017-09-09,2513,MO
2017-09-16,2925,MO
2017-09-23,4302,MO
2017-09-30,6353,MO
2017-10-07,4222,MO
2017-10-14,4202,MO
2017-10-21,4041,MO
2017-10-28,3209,MO
2017-11-04,3511,MO
2017-11-11,3273,MO
2017-11-18,7177,MO
2017-11-25,3211,MO
2017-12-02,4438,MO
2017-12-09,4302,MO
2017-12-16,4891,MO
2017-12-23,7929,MO
2017-12-30,10634,MO
2018-01-06,10015,MO
2018-01-13,7270,MO
2018-01-20,5142,MO
2018-01-27,11274,MO
2018-02-03,3884,MO
2018-02-10,3725,MO
2018-02-17,3232,MO
2018-02-24,3362,MO
2018-03-03,3397,MO
2018-03-10,3010,MO
2018-03-17,3179,MO
2018-03-24,3599,MO
2018-03-31,4019,MO
2018-04-07,3977,MO
2018-04-14,2857,MO
2018-04-21,2569,MO
2018-04-28,2560,MO
2018-05-05,2956,MO
2018-05-12,6808,MO
2018-05-19,4160,MO
2018-05-26,5285,MO
2018-06-02,4426,MO
2018-06-09,3707,MO
2018-06-16,3110,MO
2018-06-23,2874,MO
2018-06-30,3665,MO
2018-07-07,5397,MO
2018-07-14,3975,MO
2018-07-21,5028,MO
2018-07-28,2770,MO
2018-08-04,2953,MO
2018-08-11,2691,MO
2018-08-18,2799,MO
2018-08-25,2657,MO
2018-09-01,2522,MO
2018-09-08,2538,MO
2018-09-15,2568,MO
2018-09-22,2430,MO
2018-09-29,2382,MO
2018-10-06,2841,MO
2018-10-13,3013,MO
2018-10-20,3055,MO
2018-10-27,5904,MO
2018-11-03,3028,MO
2018-11-10,3701,MO
2018-11-17,4327,MO
2018-11-24,3188,MO
2018-12-01,5113,MO
2018-12-08,4461,MO
2018-12-15,4424,MO
2018-12-22,6979,MO
2018-12-29,6286,MO
2019-01-05,7084,MO
2019-01-12,6087,MO
2019-01-19,5894,MO
2019-01-26,5351,MO
2019-02-02,4328,MO
2019-02-09,3608,MO
2019-02-16,2922,MO
2019-02-23,2969,MO
2019-03-02,2937,MO
2019-03-09,3038,MO
2019-03-16,3233,MO
2019-03-23,3557,MO
2019-03-30,2966,MO
2019-04-06,2639,MO
2019-04-13,2824,MO
2019-04-20,2381,MO
2019-04-27,2397,MO
2019-05-04,3188,MO
2019-05-11,2984,MO
2019-05-18,3304,MO
2019-05-25,4350,MO
2019-06-01,4651,MO
2019-06-08,4329,MO
2019-06-15,3311,MO
2019-06-22,3223,MO
2019-06-29,4043,MO
2019-07-06,5024,MO
2019-07-13,4522,MO
2019-07-20,3048,MO
2019-07-27,2726,MO
2019-08-03,2803,MO
2019-08-10,2656,MO
2019-08-17,2611,MO
2019-08-24,2623,MO
2019-08-31,2479,MO
2019-09-07,2116,MO
2019-09-14,2422,MO
2019-09-21,3646,MO
2019-09-28,3203,MO
2019-10-05,3427,MO
2019-10-12,3240,MO
2019-10-19,2698,MO
2019-10-26,2761,MO
2019-11-02,3056,MO
2019-11-09,3424,MO
2019-11-16,3888,MO
2019-11-23,3986,MO
2019-11-30,2878,MO
2019-12-07,4622,MO
2019-12-14,3900,MO
2019-12-21,7146,MO
2019-12-28,7177,MO
2020-01-04,7474,MO
2020-01-11,10913,MO
2020-01-18,4938,MO
2020-01-25,5474,MO
2020-02-01,4801,MO
2020-02-08,3670,MO
2020-02-15,3363,MO
2020-02-22,3063,MO
